,congress,chamber,bioguide,last_name,state_x,district,party,votes,agree_pct,predicted_agree,net_trump_vote,Unnamed: 0,state_y,name,twitter_handle
0,116,house,A000055,Aderholt,AL,4.0,R,84.0,0.9761904761904759,0.94419563,63.0,104,AL-04,Robert Aderholt,@Robert_Aderholt
1,116,house,A000367,Amash,MI,3.0,R,2.0,1.0,0.59582585,9.4,301,MI-03,Justin Amash,@justinamash
2,116,house,A000369,Amodei,NV,2.0,R,85.0,0.917647058823529,0.71157329,12.3,368,NV-02,Mark Amodei,@MarkAmodeiNV2
3,116,house,A000370,Adams,NC,12.0,D,88.0,0.0568181818181818,0.06785155,-40.0,344,NC-12,Alma Adams,@RepAdams
4,116,house,A000371,Aguilar,CA,31.0,D,87.0,0.0689655172413793,0.08295356,-21.1,151,CA-31,Pete Aguilar,@RepPeteAguilar
5,116,house,A000372,Allen,GA,12.0,R,89.0,0.9550561797752809,0.80872198,16.2,226,GA-12,Rick Allen,@RepRickAllen
6,116,house,A000374,Abraham,LA,5.0,R,51.0,0.980392156862745,0.94234264,29.4,278,LA-05,Ralph Lee Abraham,@RepAbraham
7,116,house,A000375,Arrington,TX,19.0,R,88.0,0.954545454545455,0.93520171,49.0,478,TX-19,Jodey Arrington,@RepArrington
8,116,house,A000376,Allred,TX,32.0,D,88.0,0.0795454545454545,0.21290021,-1.9,491,TX-32,Colin Allred,@RepColinAllred
9,116,house,A000377,Armstrong,ND,0.0,R,87.0,0.908045977011494,0.9273315000000001,35.72888837,346,ND - ,Kelly Armstrong,@RepArmstrongND
10,116,house,A000378,Axne,IA,3.0,D,89.0,0.0898876404494382,0.37315719,3.5,233,IA-03,Cynthia Axne,@RepCindyAxne
11,116,house,B000490,Bishop,GA,2.0,D,87.0,0.0689655172413793,0.10398764,-11.7,216,GA-02,Sanford Bishop,@SanfordBishop
12,116,house,B000490,Bishop,GA,2.0,D,87.0,0.0689655172413793,0.10398764,-11.7,496,UT-01,Rob Bishop,@RepRobBishop
13,116,house,B001250,Bishop,UT,1.0,R,79.0,0.949367088607595,0.93721999,27.3,216,GA-02,Sanford Bishop,@SanfordBishop
14,116,house,B001250,Bishop,UT,1.0,R,79.0,0.949367088607595,0.93721999,27.3,496,UT-01,Rob Bishop,@RepRobBishop
15,116,house,B001311,Bishop,NC,9.0,R,41.0,0.9268292682926829,0.69672937,11.6,216,GA-02,Sanford Bishop,@SanfordBishop
16,116,house,B001311,Bishop,NC,9.0,R,41.0,0.9268292682926829,0.69672937,11.6,496,UT-01,Rob Bishop,@RepRobBishop
17,116,house,B000574,Blumenauer,OR,3.0,D,88.0,0.0909090909090909,0.06479418,-48.2,421,OR-03,Earl Blumenauer,@repblumenauer
18,116,house,B000755,Brady,TX,8.0,R,85.0,0.941176470588235,0.93314987,48.8,467,TX-08,Kevin Brady,@RepKevinBrady
19,116,house,B001248,Burgess,TX,26.0,R,87.0,0.931034482758621,0.90977008,26.5,485,TX-26,Michael Burgess,@michaelcburgess
20,116,house,B001251,Butterfield,NC,1.0,D,88.0,0.0681818181818182,0.06916439,-37.0,334,NC-01,G. Butterfield,@GKButterfield
21,116,house,B001257,Bilirakis,FL,12.0,R,86.0,0.918604651162791,0.85799403,18.6,199,FL-12,Gus Bilirakis,@RepGusBilirakis
22,116,house,B001260,Buchanan,FL,16.0,R,87.0,0.839080459770115,0.65787621,10.7,203,FL-16,Vern Buchanan,@VernBuchanan
23,116,house,B001270,Bass,CA,37.0,D,85.0,0.0588235294117647,0.06027399,-76.1,157,CA-37,Karen Bass,@RepKarenBass
24,116,house,B001274,Brooks,AL,5.0,R,89.0,0.9325842696629209,0.92614329,33.4,105,AL-05,Mo Brooks,@RepMoBrooks
25,116,house,B001274,Brooks,AL,5.0,R,89.0,0.9325842696629209,0.92614329,33.4,259,IN-05,Susan Brooks,@SusanWBrooks
26,116,house,B001284,Brooks,IN,5.0,R,85.0,0.8941176470588241,0.69605165,11.8,105,AL-05,Mo Brooks,@RepMoBrooks
27,116,house,B001284,Brooks,IN,5.0,R,85.0,0.8941176470588241,0.69605165,11.8,259,IN-05,Susan Brooks,@SusanWBrooks
28,116,house,B001275,Bucshon,IN,8.0,R,85.0,0.8941176470588241,0.92310655,33.7,262,IN-08,Larry Bucshon,@RepLarryBucshon
29,116,house,B001278,Bonamici,OR,1.0,D,89.0,0.0898876404494382,0.07896403,-22.8,419,OR-01,Suzanne Bonamici,@RepBonamici
30,116,house,B001281,Beatty,OH,3.0,D,85.0,0.0588235294117647,0.0709753,-38.4,400,OH-03,Joyce Beatty,@RepBeatty
31,116,house,B001282,Barr,KY,6.0,R,84.0,0.94047619047619,0.79507686,15.3,273,KY-06,Andy Barr,@RepAndyBarr
32,116,house,B001285,Brownley,CA,26.0,D,87.0,0.0574712643678161,0.07051434,-21.9,146,CA-26,Julia Brownley,@RepBrownley
33,116,house,B001286,Bustos,IL,17.0,D,89.0,0.0674157303370786,0.27927158,0.7,253,IL-17,Cheri Bustos,@RepCheri
34,116,house,B001287,Bera,CA,7.0,D,89.0,0.0674157303370786,0.10649631,-11.4,127,CA-07,Ami Bera,@RepBera
35,116,house,B001289,Byrne,AL,1.0,R,78.0,0.9358974358974358,0.92032917,29.4,101,AL-01,Bradley Byrne,@RepByrne
36,116,house,B001291,Babin,TX,36.0,R,84.0,0.9523809523809521,0.93148976,46.8,495,TX-36,Brian Babin,@RepBrianBabin
37,116,house,B001292,Beyer,VA,8.0,D,87.0,0.0574712643678161,0.05267914,-52.6,507,VA-08,Donald Beyer ,@RepDonBeyer
38,116,house,B001295,Bost,IL,12.0,R,89.0,0.876404494382023,0.77858386,14.8,248,IL-12,Mike Bost,@RepBost
39,116,house,B001296,Boyle,PA,2.0,D,89.0,0.0786516853932584,0.06413335,-48.0,425,PA-02,Brendan Boyle,@CongBoyle
40,116,house,B001297,Buck,CO,4.0,R,86.0,0.895348837209302,0.88911615,23.1,177,CO-04,Ken Buck,@RepKenBuck
41,116,house,B001298,Bacon,NE,2.0,R,89.0,0.8202247191011239,0.32687275,2.2,348,NE-02,Don Bacon,@RepDonBacon
42,116,house,B001299,Banks,IN,3.0,R,89.0,0.8988764044943821,0.92817238,35.0,257,IN-03,Jim Banks,@RepJimBanks
43,116,house,B001300,Barragán,CA,44.0,D,89.0,0.0674157303370786,0.05850395,-70.7,164,CA-44,Nanette Diaz Barragán,@RepBarragan
44,116,house,B001301,Bergman,MI,1.0,R,87.0,0.9425287356321842,0.87927935,21.3,299,MI-01,Jack Bergman,@RepJackBergman
45,116,house,B001302,Biggs,AZ,5.0,R,88.0,0.931818181818182,0.8753865,21.1,116,AZ-05,Andy Biggs,@RepAndyBiggsAZ
46,116,house,B001304,Brown,MD,4.0,D,89.0,0.0449438202247191,0.06138917,-57.5,68,OH ,Sherrod Brown,@SenSherrodBrown
47,116,house,B001304,Brown,MD,4.0,D,89.0,0.0449438202247191,0.06138917,-57.5,285,MD-04,Anthony Brown,@RepAnthonyBrown
48,116,senate,B000944,Brown,OH,,D,43.0,0.18604651162790697,0.57551594,8.129574400000001,68,OH ,Sherrod Brown,@SenSherrodBrown
49,116,senate,B000944,Brown,OH,,D,43.0,0.18604651162790697,0.57551594,8.129574400000001,285,MD-04,Anthony Brown,@RepAnthonyBrown
50,116,house,B001305,Budd,NC,13.0,R,86.0,0.9418604651162791,0.6157056,9.4,345,NC-13,Ted Budd,@RepTedBudd
51,116,house,B001306,Balderson,OH,12.0,R,89.0,0.8988764044943821,0.677608,11.3,409,OH-12,Troy Balderson,@RepBalderson
52,116,house,B001307,Baird,IN,4.0,R,89.0,0.9438202247191009,0.92708437,34.1,258,IN-04,James Baird,@RepJimBaird
53,116,house,B001308,Brindisi,NY,22.0,D,89.0,0.12359550561797801,0.79435587,15.5,392,NY-22,Anthony Brindisi,@RepBrindisi
54,116,house,B001309,Burchett,TN,2.0,R,88.0,0.943181818181818,0.92780517,35.4,452,TN-02,Tim Burchett,@RepTimBurchett
55,116,house,C000059,Calvert,CA,42.0,R,88.0,0.943181818181818,0.70663624,12.0,162,CA-42,Ken Calvert,@KenCalvert
56,116,house,C000266,Chabot,OH,1.0,R,89.0,0.9213483146067422,0.49602646,6.6,398,OH-01,Steve Chabot,@RepSteveChabot
57,116,house,C000537,Clyburn,SC,6.0,D,80.0,0.075,0.07528585,-36.5,448,SC-06,James Clyburn,@WhipClyburn
58,116,house,C000754,Cooper,TN,5.0,D,88.0,0.0568181818181818,0.08637624,-18.4,455,TN-05,Jim Cooper,@repjimcooper
59,116,house,C000984,Cummings,MD,7.0,D,42.0,0.0476190476190476,0.02921566,-55.6,288,MD-07,Eliah Cummings,@RepCummings
60,116,house,C001049,Clay,MO,1.0,D,86.0,0.0465116279069767,0.06334696,-58.2,321,MO-01,Wm. Lacy Clay ,@LacyClayMO1
61,116,house,C001051,Carter,TX,31.0,R,74.0,0.972972972972973,0.73294392,12.7,215,GA-01,"Earl ""Buddy"" Carter",@RepBuddyCarter
62,116,house,C001051,Carter,TX,31.0,R,74.0,0.972972972972973,0.73294392,12.7,490,TX-31,John Carter,@JudgeCarter
63,116,house,C001103,Carter,GA,1.0,R,89.0,0.9325842696629209,0.79435587,15.5,215,GA-01,"Earl ""Buddy"" Carter",@RepBuddyCarter
64,116,house,C001103,Carter,GA,1.0,R,89.0,0.9325842696629209,0.79435587,15.5,490,TX-31,John Carter,@JudgeCarter
65,116,house,C001053,Cole,OK,4.0,R,89.0,0.9213483146067422,0.9305244,37.4,417,OK-04,Tom Cole,@TomColeOK04
66,116,house,C001055,Case,HI,1.0,D,89.0,0.0786516853932584,0.0707677,-32.6,229,HI-01,Ed Case,@RepEdCase
67,116,house,C001059,Costa,CA,16.0,D,89.0,0.0674157303370786,0.08048278,-21.6,136,CA-16,Jim Costa,@RepJimCosta
68,116,house,C001061,Cleaver,MO,5.0,D,85.0,0.0705882352941176,0.09819903,-13.5,325,MO-05,Emanuel Cleaver,@repcleaver
69,116,house,C001062,Conaway,TX,11.0,R,89.0,0.9213483146067422,0.93749989,58.7,470,TX-11,K. Michael Conaway,@ConawayTX11
70,116,house,C001063,Cuellar,TX,28.0,D,88.0,0.11363636363636401,0.08236754,-19.8,487,TX-28,Henry Cuellar,@RepCuellar
71,116,house,C001066,Castor,FL,14.0,D,89.0,0.0674157303370786,0.08591045,-18.2,201,FL-14,Kathy Castor,@USRepKCastor
72,116,house,C001067,Clarke,NY,9.0,D,89.0,0.0898876404494382,0.05880624,-69.1,379,NY-09,Yvette Clarke,@RepYvetteClarke
73,116,house,C001068,Cohen,TN,9.0,D,88.0,0.0568181818181818,0.06203517,-57.7,459,TN-09,Steve Cohen,@RepCohen
74,116,house,C001069,Courtney,CT,2.0,D,89.0,0.0674157303370786,0.19310176,-2.9,182,CT-02,Joe Courtney,@RepJoeCourtney
75,116,house,C001072,Carson,IN,7.0,D,89.0,0.0674157303370786,0.07896403,-22.8,261,IN-07,André Carson,@RepAndreCarson
76,116,house,C001078,Connolly,VA,11.0,D,89.0,0.0674157303370786,0.06734516,-39.4,510,VA-11,Gerald Connolly,@GerryConnolly
77,116,house,C001080,Chu,CA,27.0,D,88.0,0.0795454545454545,0.06892530000000001,-37.6,147,CA-27,Judy Chu,@RepJudyChu
78,116,house,C001084,Cicilline,RI,1.0,D,88.0,0.0681818181818182,0.07681398,-25.6,441,RI-01,David Cicilline,@davidcicilline
79,116,house,C001087,Crawford,AR,1.0,R,80.0,0.925,0.921667,34.8,108,AR-01,"Eric ""Rick"" Crawford",@RepRickCrawford
80,116,house,C001090,Cartwright,PA,8.0,D,84.0,0.0714285714285714,0.61767207,9.6,431,PA-08,Matt Cartwright,@RepCartwright
81,116,house,C001091,Castro,TX,20.0,D,88.0,0.0795454545454545,0.07583805,-26.7,479,TX-20,Joaquin Castro,@JoaquinCastrotx
82,116,house,C001092,Collins,NY,27.0,R,46.0,1.0,0.92630753,24.5,40,ME ,Susan Collins,@SenatorCollins
83,116,house,C001092,Collins,NY,27.0,R,46.0,1.0,0.92630753,24.5,223,GA-09,Doug Collins,@RepDougCollins
84,116,house,C001092,Collins,NY,27.0,R,46.0,1.0,0.92630753,24.5,397,NY-27,Chris Collins,@RepChrisCollins
85,116,house,C001093,Collins,GA,9.0,R,81.0,0.9753086419753091,0.96108803,58.5,40,ME ,Susan Collins,@SenatorCollins
86,116,house,C001093,Collins,GA,9.0,R,81.0,0.9753086419753091,0.96108803,58.5,223,GA-09,Doug Collins,@RepDougCollins
87,116,house,C001093,Collins,GA,9.0,R,81.0,0.9753086419753091,0.96108803,58.5,397,NY-27,Chris Collins,@RepChrisCollins
88,116,senate,C001035,Collins,ME,,R,43.0,0.44186046511627897,0.37100238,-2.96044935,40,ME ,Susan Collins,@SenatorCollins
89,116,senate,C001035,Collins,ME,,R,43.0,0.44186046511627897,0.37100238,-2.96044935,223,GA-09,Doug Collins,@RepDougCollins
90,116,senate,C001035,Collins,ME,,R,43.0,0.44186046511627897,0.37100238,-2.96044935,397,NY-27,Chris Collins,@RepChrisCollins
91,116,house,C001094,Cook,CA,8.0,R,82.0,0.902439024390244,0.8043994999999999,15.1,128,CA-08,Paul Cook,@RepPaulCook
92,116,house,C001097,Cárdenas,CA,29.0,D,87.0,0.0459770114942529,0.061946900000000006,-60.9,149,CA-29,Tony Cárdenas,@RepCardenas
93,116,house,C001101,Clark,MA,5.0,D,88.0,0.0681818181818182,0.06640713,-43.6,294,MA-05,Katherine Clark,@RepKClark
94,116,house,C001108,Comer,KY,1.0,R,89.0,0.9775280898876401,0.93580594,48.5,268,KY-01,James Comer,
95,116,house,C001109,Cheney,WY,0.0,R,83.0,0.927710843373494,0.93133623,46.29527573,533,WY - ,Liz Cheney,@RepLizCheney
96,116,house,C001110,Correa,CA,46.0,D,89.0,0.0674157303370786,0.06778543,-38.4,166,CA-46,J. Luis Correa,@RepLouCorrea
97,116,house,C001111,Crist,FL,13.0,D,89.0,0.0674157303370786,0.18763923,-3.2,200,FL-13,Charlie Crist,@RepCharlieCrist
98,116,house,C001114,Curtis,UT,3.0,R,85.0,0.9058823529411758,0.8936546999999999,23.9,498,UT-03,John Curtis,@RepJohnCurtis
99,116,house,C001115,Cloud,TX,27.0,R,89.0,0.910112359550562,0.89543249,23.6,486,TX-27,Michael Cloud,@RepCloudTX
100,116,house,C001117,Casten,IL,6.0,D,89.0,0.0674157303370786,0.13672187,-7.0,242,IL-06,Sean Casten,@RepCasten
101,116,house,C001118,Cline,VA,6.0,R,89.0,0.9438202247191009,0.90209463,24.8,505,VA-06,Ben Cline,@RepBenCline
102,116,house,C001119,Craig,MN,2.0,D,89.0,0.0674157303370786,0.29439384,1.2,314,MN-02,Angie Craig,@RepAngieCraig
103,116,house,C001120,Crenshaw,TX,2.0,R,87.0,0.908045977011494,0.60854269,9.3,461,TX-02,Dan Crenshaw,@RepDanCrenshaw
104,116,house,C001121,Crow,CO,6.0,D,89.0,0.0674157303370786,0.12097683,-8.9,179,CO-06,Jason Crow,@RepJasonCrow
105,116,house,C001122,Cunningham,SC,1.0,D,88.0,0.10227272727272699,0.73340967,13.1,443,SC-01,Joe Cunningham,@RepCunningham
106,116,house,C001123,Cisneros,CA,39.0,D,89.0,0.0674157303370786,0.12314423,-8.6,159,CA-39,Gilbert Ray  Cisneros,@RepGilCisneros
107,116,house,C001124,Cox,CA,21.0,D,88.0,0.0681818181818182,0.09298711,-15.5,141,CA-21,TJ Cox,@RepTjCox
108,116,house,D000096,Davis,IL,7.0,D,87.0,0.0689655172413793,0.05854633,-78.2,173,CA-53,Susan Davis,@RepSusanDavis
109,116,house,D000096,Davis,IL,7.0,D,87.0,0.0689655172413793,0.05854633,-78.2,243,IL-07,Danny Davis,@RepDannyDavis
110,116,house,D000096,Davis,IL,7.0,D,87.0,0.0689655172413793,0.05854633,-78.2,249,IL-13,Rodney Davis,@RodneyDavis
111,116,house,D000598,Davis,CA,53.0,D,88.0,0.0681818181818182,0.07027374,-34.9,173,CA-53,Susan Davis,@RepSusanDavis
112,116,house,D000598,Davis,CA,53.0,D,88.0,0.0681818181818182,0.07027374,-34.9,243,IL-07,Danny Davis,@RepDannyDavis
113,116,house,D000598,Davis,CA,53.0,D,88.0,0.0681818181818182,0.07027374,-34.9,249,IL-13,Rodney Davis,@RodneyDavis
114,116,house,D000619,Davis,IL,13.0,R,88.0,0.818181818181818,0.45303827,5.5,173,CA-53,Susan Davis,@RepSusanDavis
115,116,house,D000619,Davis,IL,13.0,R,88.0,0.818181818181818,0.45303827,5.5,243,IL-07,Danny Davis,@RepDannyDavis
116,116,house,D000619,Davis,IL,13.0,R,88.0,0.818181818181818,0.45303827,5.5,249,IL-13,Rodney Davis,@RodneyDavis
117,116,house,D000191,DeFazio,OR,4.0,D,86.0,0.0465116279069767,0.25073295,-0.1,422,OR-04,Peter DeFazio,@RepPeterDeFazio
118,116,house,D000197,DeGette,CO,1.0,D,89.0,0.0674157303370786,0.064874,-45.8,174,CO-01,Diana DeGette,@RepDianaDeGette
119,116,house,D000216,DeLauro,CT,3.0,D,86.0,0.0697674418604651,0.09439545,-15.5,183,CT-03,Rosa DeLauro,@rosadelauro
120,116,house,D000399,Doggett,TX,35.0,D,88.0,0.0909090909090909,0.07098484,-33.6,494,TX-35,Lloyd Doggett,@RepLloydDoggett
121,116,house,D000482,Doyle,PA,18.0,D,88.0,0.0795454545454545,0.07512636,-27.5,440,PA-18,Michael Doyle,@USRepMikeDoyle
122,116,house,D000600,Diaz-Balart,FL,25.0,R,87.0,0.8620689655172409,0.31662844,1.8,212,FL-25,Mario Diaz-Balart,@MarioDB
123,116,house,D000610,Deutch,FL,22.0,D,88.0,0.0681818181818182,0.09209282,-15.8,209,FL-22,Theodore Deutch,@RepTedDeutch
124,116,house,D000614,Duffy,WI,7.0,R,43.0,0.9302325581395351,0.89536251,20.5,528,WI-07,Sean Duffy,@RepSeanDuffy
125,116,house,D000615,Duncan,SC,3.0,R,85.0,0.9647058823529409,0.9317466,38.0,445,SC-03,Jeff Duncan,@RepJeffDuncan
126,116,house,D000616,DesJarlais,TN,4.0,R,85.0,0.929411764705882,0.92994471,41.2,454,TN-04,Scott DesJarlais,@DesJarlaisTN04
127,116,house,D000617,DelBene,WA,1.0,D,88.0,0.0681818181818182,0.09094408,-16.3,512,WA-01,Suzan DelBene,@RepDelBene
128,116,house,D000623,DeSaulnier,CA,11.0,D,87.0,0.0689655172413793,0.05386336,-48.8,131,CA-11,Mark DeSaulnier,@RepDeSaulnier
129,116,house,D000624,Dingell,MI,12.0,D,88.0,0.0681818181818182,0.07607409,-26.3,310,MI-12,Debbie Dingell,@RepDebDingell
130,116,house,D000626,Davidson,OH,8.0,R,86.0,0.9302325581395351,0.92506081,34.5,405,OH-08,Warren Davidson,@WarrenDavidson
131,116,house,D000627,Demings,FL,10.0,D,89.0,0.0674157303370786,0.07481644,-26.9,197,FL-10,Val Butler Demings,@RepValDemings
132,116,house,D000628,Dunn,FL,2.0,R,82.0,0.963414634146341,0.9568225,35.6,189,FL-02,Neal Dunn,@DrNealDunnFL2
133,116,house,D000629,Davids,KS,3.0,D,89.0,0.0786516853932584,0.22888416,-1.2,266,KS-03,Sharice Davids,@RepDavids
134,116,house,D000631,Dean,PA,4.0,D,89.0,0.0561797752808989,0.08393898,-19.3,427,PA-04,Madeleine Dean,@RepDean
135,116,house,E000179,Engel,NY,16.0,D,88.0,0.0454545454545455,0.06101601,-52.6,386,NY-16,Eliot Engel,@RepEliotEngel
136,116,house,E000215,Eshoo,CA,18.0,D,87.0,0.0689655172413793,0.06398735,-53.2,138,CA-18,Anna Eshoo,@RepAnnaEshoo
137,116,house,E000294,Emmer,MN,6.0,R,79.0,0.9113924050632909,0.89706353,25.7,318,MN-06,Tom Emmer,@RepTomEmmer
138,116,house,E000296,Evans,PA,3.0,D,87.0,0.0574712643678161,0.05769381,-83.9,426,PA-03,Dwight Evans,@RepDwightEvans
139,116,house,E000297,Espaillat,NY,13.0,D,89.0,0.101123595505618,0.05599657,-86.9,383,NY-13,Adriano Espaillat,@RepEspaillat
140,116,house,E000298,Estes,KS,4.0,R,88.0,0.9659090909090909,0.91114655,27.2,267,KS-04,Ron Estes,@RepRonEstes
141,116,house,E000299,Escobar,TX,16.0,D,88.0,0.0568181818181818,0.06755684,-40.7,475,TX-16,Veronica Escobar,@RepEscobar
142,116,house,F000449,Fortenberry,NE,1.0,R,85.0,0.882352941176471,0.88918399,21.3,347,NE-01,Jeff Fortenberry,@JeffFortenberry
143,116,house,F000450,Foxx,NC,5.0,R,88.0,0.920454545454545,0.8337868,17.6,338,NC-05,Virginia Foxx,@virginiafoxx
144,116,house,F000454,Foster,IL,11.0,D,89.0,0.0674157303370786,0.07815158,-23.5,247,IL-11,Bill Foster,@RepBillFoster
145,116,house,F000455,Fudge,OH,11.0,D,86.0,0.0581395348837209,0.062013099999999995,-63.5,408,OH-11,Marcia Fudge,@RepMarciaFudge
146,116,house,F000459,Fleischmann,TN,3.0,R,89.0,0.9550561797752809,0.92839718,35.2,453,TN-03,"Charles ""Chuck"" Fleischmann",@RepChuck
147,116,house,F000461,Flores,TX,17.0,R,85.0,0.929411764705882,0.8355969999999999,17.5,476,TX-17,Bill Flores,@RepBillFlores
148,116,house,F000462,Frankel,FL,21.0,D,82.0,0.0731707317073171,0.09072552,-19.5,208,FL-21,Lois Frankel,@RepLoisFrankel
149,116,house,F000465,Ferguson,GA,3.0,R,87.0,0.931034482758621,0.9235629000000001,31.5,217,GA-03,A. Drew Ferguson,@RepDrewFerguson
150,116,house,F000466,Fitzpatrick,PA,1.0,R,87.0,0.37931034482758597,0.21177516,-2.0,424,PA-01,Brian Fitzpatrick,@RepBrianFitz
151,116,house,F000467,Finkenauer,IA,1.0,D,89.0,0.0898876404494382,0.37315719,3.5,231,IA-01,Abby Finkenauer,@RepFinkenauer
152,116,house,F000468,Fletcher,TX,7.0,D,89.0,0.101123595505618,0.22423074,-1.4,466,TX-07,Lizzie Fletcher,@RepFletcher
153,116,house,F000469,Fulcher,ID,1.0,R,89.0,0.9550561797752809,0.93123945,38.3,235,ID-01,Russ Fulcher,@RepRussFulcher
154,116,house,G000061,Garcia,CA,25.0,R,16.0,0.8125,0.20363644,-6.7,488,TX-29,Sylvia Garcia,@RepSylviaGarcia
155,116,house,G000587,Garcia,TX,29.0,D,89.0,0.0786516853932584,0.06490881,-45.7,488,TX-29,Sylvia Garcia,@RepSylviaGarcia
156,116,house,G000377,Granger,TX,12.0,R,75.0,0.933333333333333,0.91071803,30.2,471,TX-12,Kay Granger,@RepKayGranger
157,116,house,G000546,Graves,MO,6.0,R,87.0,0.8850574712643678,0.92233097,31.4,228,GA-14,Tom Graves,@RepTomGraves
158,116,house,G000546,Graves,MO,6.0,R,87.0,0.8850574712643678,0.92233097,31.4,279,LA-06,Garret Graves,@RepGarretGraves
159,116,house,G000546,Graves,MO,6.0,R,87.0,0.8850574712643678,0.92233097,31.4,326,MO-06,Sam Graves,@RepSamGraves
160,116,house,G000560,Graves,GA,14.0,R,81.0,0.9753086419753091,0.97196384,52.9,228,GA-14,Tom Graves,@RepTomGraves
161,116,house,G000560,Graves,GA,14.0,R,81.0,0.9753086419753091,0.97196384,52.9,279,LA-06,Garret Graves,@RepGarretGraves
162,116,house,G000560,Graves,GA,14.0,R,81.0,0.9753086419753091,0.97196384,52.9,326,MO-06,Sam Graves,@RepSamGraves
163,116,house,G000577,Graves,LA,6.0,R,87.0,0.931034482758621,0.93543293,33.8,228,GA-14,Tom Graves,@RepTomGraves
164,116,house,G000577,Graves,LA,6.0,R,87.0,0.931034482758621,0.93543293,33.8,279,LA-06,Garret Graves,@RepGarretGraves
165,116,house,G000577,Graves,LA,6.0,R,87.0,0.931034482758621,0.93543293,33.8,326,MO-06,Sam Graves,@RepSamGraves
166,116,house,G000552,Gohmert,TX,1.0,R,85.0,0.917647058823529,0.93240028,46.9,460,TX-01,Louie Gohmert,@replouiegohmert
167,116,house,G000553,Green,TX,9.0,D,89.0,0.0561797752808989,0.06046116,-61.3,457,TN-07,Mark Green,@RepMarkGreen
168,116,house,G000553,Green,TX,9.0,D,89.0,0.0561797752808989,0.06046116,-61.3,468,TX-09,Al Green,@RepAlGreen
169,116,house,G000590,Green,TN,7.0,R,85.0,0.9058823529411758,0.92905874,39.3,457,TN-07,Mark Green,@RepMarkGreen
170,116,house,G000590,Green,TN,7.0,R,85.0,0.9058823529411758,0.92905874,39.3,468,TX-09,Al Green,@RepAlGreen
171,116,house,G000558,Guthrie,KY,2.0,R,85.0,0.929411764705882,0.92915003,39.9,269,KY-02,Brett Guthrie,@RepGuthrie
172,116,house,G000559,Garamendi,CA,3.0,D,87.0,0.0689655172413793,0.1035733,-12.6,123,CA-03,John Garamendi,@RepGaramendi
173,116,house,G000563,Gibbs,OH,7.0,R,83.0,0.927710843373494,0.92363534,29.7,404,OH-07,Bob Gibbs,@RepBobGibbs
174,116,house,G000565,Gosar,AZ,4.0,R,80.0,0.95,0.92902875,40.2,115,AZ-04,Paul Gosar,@RepGosar
175,116,house,G000568,Griffith,VA,9.0,R,87.0,0.908045977011494,0.93899499,41.5,508,VA-09,H. Morgan Griffith,@RepMGriffith
176,116,house,G000571,Gabbard,HI,2.0,D,58.0,0.12068965517241399,0.09587181,-31.8,230,HI-02,Tulsi Gabbard,@TulsiPress
177,116,house,G000574,Gallego,AZ,7.0,D,87.0,0.0689655172413793,0.06517836,-49.2,118,AZ-07,Ruben Gallego,@RepRubenGallego
178,116,house,G000576,Grothman,WI,6.0,R,87.0,0.919540229885057,0.8207116,16.9,527,WI-06,Glenn Grothman,@RepGrothman
179,116,house,G000578,Gaetz,FL,1.0,R,82.0,0.890243902439024,0.93825703,39.3,188,FL-01,Matt Gaetz,@RepMattGaetz
180,116,house,G000579,Gallagher,WI,8.0,R,81.0,0.8024691358024691,0.82281581,17.6,529,WI-08,Mike Gallagher,@RepGallagher
181,116,house,G000581,Gonzalez,TX,15.0,D,87.0,0.0919540229885057,0.09018629,-16.7,413,OH-16,Anthony Gonzalez,@RepAGonzalez
182,116,house,G000581,Gonzalez,TX,15.0,D,87.0,0.0919540229885057,0.09018629,-16.7,474,TX-15,Vicente Gonzalez,@RepGonzalez
183,116,house,G000588,Gonzalez,OH,16.0,R,88.0,0.8863636363636359,0.81497264,16.6,413,OH-16,Anthony Gonzalez,@RepAGonzalez
184,116,house,G000588,Gonzalez,OH,16.0,R,88.0,0.8863636363636359,0.81497264,16.6,474,TX-15,Vicente Gonzalez,@RepGonzalez
185,116,house,G000583,Gottheimer,NJ,5.0,D,88.0,0.0795454545454545,0.2916355,1.1,356,NJ-05,Josh Gottheimer,@RepJoshG
186,116,house,G000584,Gianforte,MT,0.0,R,88.0,0.931818181818182,0.87095947,20.42273211,333,MT - ,Greg Gianforte,
187,116,house,G000585,Gomez,CA,34.0,D,89.0,0.101123595505618,0.05810687,-72.9,154,CA-34,Jimmy Gomez,@RepJimmyGomez
188,116,house,G000586,García,IL,4.0,D,89.0,0.0898876404494382,0.05884486,-68.9,240,IL-04,"Jesús ""Chuy"" García",@RepChuyGarcia
189,116,house,G000589,Gooden,TX,5.0,R,88.0,0.943181818181818,0.91498367,28.4,464,TX-05,Lance Gooden,@RepLanceGooden
190,116,house,G000591,Guest,MS,3.0,R,89.0,0.9438202247191009,0.90054788,24.5,331,MS-03,Michael Guest,@RepMichaelGuest
191,116,house,G000592,Golden,ME,2.0,D,89.0,0.134831460674157,0.64230771,10.3,281,ME-02,Jared Golden,@RepGolden
192,116,house,H000324,Hastings,FL,20.0,D,84.0,0.0714285714285714,0.0638628,-62.1,207,FL-20,Alcee Hastings,@RepHastingsFL
